PLAYER_NAME,POINT_PER_GAME,ASSIST_PER_GAME
al-lujack,0.80,0.00
phil-lumpkin,3.30,2.70
ray-lumpp,8.20,2.20
gabriel-lundberg,3.30,2.80
seth-lundy,1.60,0.00
timothe-luwawu-cabarrot,5.90,0.90
tyler-lydon,0.90,0.20
trey-lyles,6.50,1.20
george-lynch,6.60,1.40
kevin-lynch,3.30,1.10
mike-lynn,2.60,0.60
sheldon-mac,3.00,0.50
todd-macculloch,6.10,0.50
ronnie-macgilvray,1.30,1.80
don-maclean,10.90,1.30
mike-macaluso,1.60,0.10
ed-macauley,17.50,3.20
scott-machado,1.80,0.90
arvydas-macijauskas,2.30,0.30
ollie-mack,7.20,1.80
sam-mack,7.80,1.30
shelvin-mack,6.60,3.10
malcolm-mackey,1.50,0.00
rudy-macklin,6.40,0.80
vernon-macklin,2.00,0.20
johnny-macknowski,7.00,1.10
daryl-macon,2.70,0.70
mark-macon,6.70,1.70
jp-macura,2.00,0.70
kyle-macy,9.50,4.00
jack-maddox,0.00,1.00
tito-maddox,1.20,0.60
gerald-madkins,1.70,1.40
mark-madsen,2.20,0.40
norm-mager,5.20,0.90
josh-magette,2.20,2.40
corey-maggette,16.00,2.10
dave-magley,0.90,0.10
jamaal-magloire,7.20,0.60
will-magnay,0.00,0.00
ian-mahinmi,5.20,0.60
john-mahnken,5.80,1.30
francis-mahoney,1.50,0.30
rick-mahorn,6.90,1.00
dan-majerle,11.40,2.90
renaldo-major,5.00,0.00
thon-maker,4.60,0.60
lionel-malamed,5.90,1.40
theo-maledon,7.80,2.90
jeff-malone,19.00,2.40
karl-malone,25.00,3.60
moses-malone,20.60,1.40
matt-maloney,7.40,2.90
steve-malovic,2.10,0.70
sandro-mamukelashvili,6.30,0.80
ted-manakas,2.40,0.40
john-mandic,4.10,1.10
karim-mane,1.10,0.40
frank-mangiapane,0.80,0.00
marcus-mann,,
terance-mann,7.70,1.80
tre-mann,14.10,3.00
danny-manning,14.00,2.30
ed-manning,5.10,0.70
richard-manning,3.30,0.20
nico-mannion,4.10,2.30
pace-mannion,3.10,1.10
nick-mantis,5.60,2.20
pete-maravich,24.20,5.40
peter-maravich,4.60,0.10
devyn-marble,2.20,0.70
roy-marble,1.90,0.40
stephon-marbury,19.30,7.60
sarunas-marciulionis,12.80,2.20
saul-mariaschin,7.70,1.40
jack-marin,14.80,2.10
shawn-marion,15.20,1.90
boban-marjanović,5.50,0.50
lauri-markkanen,19.00,1.50
damir-markota,1.70,0.20
sean-marks,2.80,0.20
harvey-marlatt,3.70,1.50
eric-marsh,4.50,1.50
jim-marsh,3.10,0.80
donny-marshall,2.50,0.30
donyell-marshall,11.20,1.40
kendall-marshall,5.00,4.90
naji-marshall,13.20,3.00
rawle-marshall,2.70,0.40
tom-marshall,5.70,1.10
vester-marshall,1.30,0.30
bill-martin,4.70,0.70
bob-martin,2.10,0.30
brian-martin,0.80,0.00
caleb-martin,7.90,2.10
cartier-martin,5.10,0.50
cody-martin,6.80,2.00
cuonzo-martin,1.30,0.40
darrick-martin,6.90,2.90
don-martin,3.00,0.30
donald-martin,9.10,0.80
fernando-martin,0.90,0.40
jarell-martin,5.40,0.60
jaylen-martin,4.90,1.10
jeff-martin,6.70,0.80
jeremiah-martin,4.80,1.20
kj-martin,6.40,1.10
kelan-martin,5.50,0.60
kenyon-martin,12.30,1.90
kevin-martin,17.40,1.90
larue-martin,5.30,0.70
mo-martin,3.00,0.70
phil-martin,1.70,0.90
ronald-martin,3.40,1.70
slater-martin,9.80,4.20
tyrese-martin,8.70,2.00
jamal-mashburn,19.10,4.00
al-masino,4.80,1.80
anthony-mason,10.90,3.40
desmond-mason,12.10,1.60
frank-mason-iii,6.70,2.60
roger-mason-jr,6.30,1.30
tony-massenburg,6.20,0.40
eddie-mast,2.50,0.50
yante-maten,1.00,0.00
garrison-mathews,7.50,1.30
mangok-mathiang,2.00,0.00
dakota-mathias,3.90,1.00
bennedict-mathurin,16.10,1.90
karlo-matković,7.70,1.10
wes-matthews,7.90,4.20
wesley-matthews,11.40,1.90
ariel-maughan,7.90,1.20
marlon-maxey,4.90,0.20
tyrese-maxey,26.30,6.10
jason-maxiell,5.60,0.40
cedric-maxwell,12.50,2.20
vernon-maxwell,12.80,3.40
don-may,8.80,1.00
scott-may,10.40,1.70
sean-may,6.90,1.00
lee-mayberry,5.10,3.60
clyde-mayes,4.00,0.50
tharon-mayes,4.10,1.50
bill-mayfield,2.40,0.10
ken-mayfield,2.80,0.30
eric-maynor,4.30,2.80
oj-mayo,13.80,2.90
skylar-mays,4.30,1.70
travis-mays,11.10,2.80
matt-mazza,3.80,1.10
luc-mbah-a-moute,6.40,0.90
dj-mbenga,1.80,0.20
bob-mcadoo,22.10,2.30
james-michael-mcadoo,3.00,0.30
ken-mcbride,9.80,1.20
miles-mcbride,9.50,2.90
jared-mccain,15.30,2.60
tahjere-mccall,4.00,0.00
ray-mccallum,6.00,2.40
bob-mccann,4.20,0.60
brendan-mccann,1.80,1.60
mel-mccants,1.70,0.20
rashad-mccants,10.00,1.30
mike-mccarron,9.70,0.90
andre-mccarter,3.80,1.70
willie-mccarter,7.00,2.00
johnny-mccarthy,7.80,3.70
howie-mccarty,1.10,0.10
kelly-mccarty,2.00,0.00
walter-mccarty,5.20,1.10
amal-mccaskill,1.80,0.30
patrick-mccaw,3.80,1.40
dwayne-mcclain,3.50,1.50
"ted,-hound-dog-mcclain",5.90,3.00
dan-mcclintock,3.00,0.20
jack-mccloskey,6.00,1.00
george-mccloud,9.00,2.30
mac-mcclung,0.00,1.50
cj-mccollum,21.10,4.10
john-mcconathy,1.30,0.70
paul-mcconnell,4.90,2.90
tj-mcconnell,9.10,4.40
keith-mccord,2.00,0.50
tim-mccormick,8.30,1.00
jelani-mccoy,4.60,0.50
paul-mccracken,4.30,0.90
chris-mccray,0.00,0.00
rodney-mccray,11.70,3.60
scooter-mccray,2.90,1.00
erik-mccree,0.00,0.00
kevin-mccullar-jr,1.50,0.50
chris-mccullough,3.30,0.30
john-mccullough,2.60,0.40
clint-mcdaniel,2.50,0.60
xavier-mcdaniel,15.60,2.00
jaden-mcdaniels,12.20,2.00
jalen-mcdaniels,0.00,0.30
jim-mcdaniels,5.30,0.90
kj-mcdaniels,5.30,0.60
doug-mcdermott,3.50,0.20
sean-mcdermott,2.20,0.20
ben-mcdonald,6.00,1.30
glenn-mcdonald,4.20,0.70
michael-mcdonald,0.00,0.00
hank-mcdowell,2.90,0.50
antonio-mcdyess,12.00,1.30
jim-mcelroy,9.90,3.50
ivan-mcfarlin,1.40,0.10
mel-mcgaha,3.50,1.00
mitch-mcgary,4.40,0.30
javale-mcgee,7.60,0.40
mike-mcgee,9.60,1.20
bill-mcgill,10.20,1.10
george-mcginnis,17.20,3.80
jon-mcglocklin,11.60,2.90
bryce-mcgowens,1.00,0.20
tracy-mcgrady,19.60,4.40
gil-mcgregor,4.10,0.40
cameron-mcgriff,4.70,1.00
rodney-mcgruder,5.80,1.20
al-mcguire,4.00,1.90
allie-mcguire,2.00,0.50
dick-mcguire,8.00,5.70
dominic-mcguire,2.70,1.20
kevin-mchale,17.90,1.70
jim-mcilvaine,2.70,0.30
jeff-mcinnis,9.40,4.40
kenny-mcintosh,5.30,1.00
kevin-mckenna,5.40,1.40
forrest-mckenzie,2.80,0.20
stan-mckenzie,9.00,1.50
derrick-mckey,11.00,2.40
aaron-mckie,7.40,2.70
billy-mckinney,8.00,3.50
carlton-mckinney,2.40,0.80
horace-mckinney,9.40,1.60
trey-mckinney-jones,0.00,0.00
alfonzo-mckinnie,4.00,0.30
jaquori-mclaughlin,0.00,0.50
jordan-mclaughlin,2.10,1.10
ben-mclemore,9.00,1.00
mccoy-mclemore,8.80,1.30
george-mcleod,1.20,0.40
keith-mcleod,5.50,2.70
roshown-mcleod,7.20,1.10
jack-mcmahon,8.10,3.70
nate-mcmillan,5.90,6.10
tom-mcmillen,8.10,1.10
jim-mcmillian,13.80,2.50
shellie-mcmillon,9.10,0.90
mal-mcmullan,4.80,1.10
chet-mcnabb,0.00,0.00
mark-mcnamara,3.50,0.30
joe-mcnamee,2.40,0.50
jerel-mcneal,1.50,0.30
chris-mcnealy,4.30,1.00
bob-mcneill,4.60,2.60
larry-mcneill,8.50,0.80
carl-mcnulty,2.00,0.00
paul-mcpherson,4.80,0.70
cozell-mcqueen,2.00,0.00
jordan-mcrae,6.90,1.40
thales-mcreynolds,0.60,0.20
josh-mcroberts,5.40,2.10
jack-mcveigh,1.60,0.10
eric-mcwilliams,2.00,0.10
george-mearns,5.50,0.60
slava-medvedenko,5.30,0.50
darnell-mee,1.90,0.50
jodie-meeks,9.30,1.10
cliff-meely,8.40,1.30
scott-meents,1.80,0.40
dick-mehen,10.70,2.80
don-meineke,6.80,1.30
carl-meinhold,5.30,0.60
salah-mejri,3.40,0.50
gal-mekel,2.30,2.20
bill-melchionni,4.40,1.40
gary-melchionni,7.80,2.20
nicolo-melli,5.00,1.20
fab-melo,1.20,0.00
deanthony-melton,10.30,2.80
ed-melvin,4.90,0.60
dean-meminger,6.10,2.50
chuck-mencel,7.00,2.40
john-mengelt,9.80,2.10
ken-menke,2.50,1.20
nathan-mensah,1.30,0.40
pops-mensah-bonsu,3.00,0.20
ron-mercer,13.60,2.10
joe-meriweather,8.10,0.90
porter-meriwether,3.80,1.40
sam-merrill,7.20,1.50
tom-meschery,12.70,1.70
chimezie-metu,5.90,0.80
loren-meyer,4.60,0.60
dave-meyers,11.20,2.30
stan-miasek,10.60,1.40
larry-micheaux,3.40,0.50
vasilije-micić,6.60,3.10
jordan-mickey,2.40,0.30
khris-middleton,11.90,4.10
zigmund-mihalik,0.90,0.00
chris-mihm,7.50,0.50
eric-mika,6.00,0.00
ed-mikan,6.70,0.90
george-mikan,23.10,2.80
larry-mikan,3.00,0.80
vern-mikkelsen,14.40,2.20
al-miksis,3.40,0.50
aaron-miles,0.80,1.30
cj-miles,9.60,1.10
darius-miles,10.10,1.90
eddie-miles,13.40,2.00
marko-milic,2.50,0.30
darko-milicic,6.00,0.90
nat-militzok,4.30,0.70
andre-miller,12.50,6.50
anthony-miller,2.80,0.40
bill-miller,1.90,0.70
bob-miller,2.00,0.50
brad-miller,11.20,2.80
brandon-miller,21.00,3.60
darius-miller,5.90,1.40
dick-miller,1.00,0.60
eddie-miller,10.20,1.50
emanuel-miller,1.70,0.30
harry-miller,2.90,0.80
jay-miller,2.60,0.10
jordan-miller,4.10,0.90
leonard-miller,1.50,0.00
malcolm-miller,2.00,0.30
mike-miller,10.60,2.60
oliver-miller,7.40,2.20
quincy-miller,4.30,0.50
reggie-miller,18.20,3.00
walt-miller,1.90,0.50
chris-mills,11.20,1.90
john-mills,3.90,0.20
patty-mills,3.80,0.90
terry-mills,10.60,1.30
elijah-millsap,4.20,1.10
paul-millsap,13.40,2.20
shake-milton,5.50,1.80
justin-minaya,0.90,0.40
harold-miner,9.00,1.20
riley-minix,0.00,0.00
dirk-minniefield,5.30,3.80
dave-minor,7.60,2.50
greg-minor,6.90,1.40
mark-minor,1.30,0.50
josh-minott,2.60,0.40
nikola-mirotic,12.30,1.30
wat-misaka,2.30,0.00
jason-miskiri,0.00,1.00
yves-missi,9.10,1.40
ajay-mitchell,6.50,1.80
davion-mitchell,7.90,4.90
donovan-mitchell,24.00,5.00
mike-mitchell,19.80,1.30
murray-mitchell,1.00,1.00
sam-mitchell,8.70,1.10
todd-mitchell,5.10,0.90
tony-mitchell,2.00,0.30
tony-mitchell,1.00,0.10
naz-mitrou-long,1.70,1.20
steve-mix,10.60,1.80
bill-mlkvy,5.80,2.00
cuttino-mobley,16.00,2.70
eric-mobley,3.90,0.50
evan-mobley,18.50,3.20
isaiah-mobley,6.00,5.00
larry-moffett,0.80,0.40
jonathan-mogbo,6.20,2.30
leo-mogus,8.50,1.40
nazr-mohammed,5.80,0.40
jerome-moiso,2.70,0.30
paul-mokeski,4.00,0.70
adam-mokoka,1.90,0.40
jack-molinas,12.10,1.60
wayne-molis,3.50,0.20
sidney-moncrief,15.60,3.60
chima-moneke,1.00,0.50
eric-money,12.20,3.80
sergei-monia,3.00,0.70
malik-monk,17.20,5.60
earl-monroe,18.80,3.90
greg-monroe,13.00,2.10
rodney-monroe,3.40,0.70
luis-montero,1.00,0.10
howie-montgomery,7.20,1.10
eric-montross,4.50,0.40
moses-moody,9.80,1.30
jamario-moon,6.30,1.00
xavier-moon,3.50,1.80
jim-mooney,7.50,1.90
matt-mooney,0.40,0.20
andre-moore,2.40,0.60
ben-moore,0.00,0.50
etwaun-moore,7.90,1.80
jackie-moore,2.70,0.50
johnny-moore,9.40,7.40
lowes-moore,6.70,2.80
mikki-moore,5.80,0.70
otto-moore,8.20,1.60
ron-moore,1.70,0.10
tazé-moore,3.00,0.50
tracy-moore,7.00,1.00
wendell-moore-jr,4.20,1.20
ja-morant,23.20,7.30
eric-moreland,1.90,1.00
jackie-moreland,7.70,1.20
guy-morgan,1.90,0.90
juwan-morgan,1.50,0.30
rex-morgan,2.80,0.60
elmo-morgenthaler,1.80,0.30
darren-morningstar,4.20,0.70
chris-morris,11.00,1.60
darius-morris,3.30,1.40
isaiah-morris,2.20,0.20
jaylen-morris,3.10,1.00
markieff-morris,3.70,1.40
max-morris,12.60,3.10
monté-morris,5.20,1.60
randolph-morris,1.90,0.10
terence-morris,3.40,0.70
marcus-morris-sr,12.00,1.50
adam-morrison,7.50,1.40
dwight-morrison,3.60,0.90
mike-morrison,2.00,0.30
anthony-morrow,9.40,0.90
dwayne-morton,4.10,0.40
john-morton,4.80,2.70
richard-morton,3.00,0.50
glenn-mosley,3.10,0.70
perry-moss,3.90,1.50
lawrence-moten,6.30,1.50
donatas-motiejunas,7.30,1.10
johnathan-motley,4.90,0.60
hanno-mottola,4.60,0.50
arnett-moultrie,3.60,0.20
alonzo-mourning,17.10,1.10
timofey-mozgov,6.80,0.60
chuck-mrazovich,3.30,0.50
emmanuel-mudiay,10.90,3.80
erwin-mueller,7.60,2.00
shabazz-muhammad,9.00,0.50
mychal-mulder,5.80,0.50
joe-mullaney,0.80,1.40
bob-mullens,5.80,1.00
byron-mullens,7.40,0.80
chris-mullin,18.20,3.50
jeff-mullins,16.20,3.80
todd-mundt,1.10,0.10
xavier-munford,4.20,1.30
chris-munk,1.20,0.10
george-munroe,6.10,0.30
eric-murdock,10.10,4.90
gheorghe-muresan,9.80,0.50
ade-murkey,0.00,0.00
allen-murphy,2.50,0.00
calvin-murphy,17.90,4.40
dick-murphy,1.10,0.30
erik-murphy,0.30,0.10
jay-murphy,2.40,0.20
john-murphy,1.60,0.00
kevin-murphy,0.90,0.10
ronnie-murphy,2.00,0.30
tod-murphy,5.50,1.00
troy-murphy,10.80,1.50
trey-murphy-iii,21.20,3.50
dejounte-murray,17.50,7.40
flip-murray,9.90,2.30
jamal-murray,21.40,6.00
keegan-murray,12.40,1.40
ken-murray,8.10,2.70
kris-murray,4.20,1.00
lamond-murray,11.30,1.30
tracy-murray,9.00,0.80
dorie-murrey,4.70,0.60
toure-murry,2.60,0.90
dzanan-musa,4.30,0.90
mike-muscala,5.90,0.80
angelo-musi,8.40,0.70
jerrod-mustaf,4.00,0.60
dikembe-mutombo,9.80,1.00
martin-muursepp,4.70,0.60
pete-myers,4.80,2.10
svi-mykhailiuk,8.80,2.00
makhtar-ndiaye,1.30,0.30
mamadou-ndiaye,3.80,0.10
bob-naber,0.30,0.30
boris-nachamkin,3.30,0.50
bostjan-nachbar,7.10,0.90
abdel-nader,4.60,0.50
jerry-nagel,0.90,1.30
fred-nagy,5.10,1.40
lee-nailon,8.60,1.00
eduardo-najera,4.90,0.80
larry-nance,17.10,2.60
pete-nance,2.90,0.80
larry-nance-jr,8.50,1.60
shabazz-napier,7.10,2.50
paul-napolitano,0.00,0.00
bob-nash,4.70,0.70
charles-nash,3.00,0.40
steve-nash,14.30,8.50
swen-nater,12.20,2.00
howard-nathan,2.60,0.40
calvin-natt,17.20,2.20
kenny-natt,3.10,0.80
willie-naulls,15.80,1.60
juan-carlos-navarro,10.90,2.20
hamady-ndiaye,0.60,0.10
boniface-ndong,2.20,0.30
maurice-ndour,3.10,0.30
craig-neal,2.50,2.50
gary-neal,9.90,1.60
jim-neal,4.40,0.40
lloyd-neal,11.10,1.50
ed-nealy,2.70,0.70
nemanja-nedovic,1.10,0.50
al-negratti,2.80,0.50
barry-nelson,1.30,0.30
demarcus-nelson,4.10,1.00
don-nelson,10.30,1.40
jameer-nelson,11.30,5.10
louie-nelson,9.40,1.90
andrew-nembhard,10.00,5.00
ruben-nembhard,4.00,1.70
ruben-nembhard-jr,1.10,0.90
tyrone-nesby,9.50,1.50
aaron-nesmith,12.00,1.20
martin-nessley,1.10,0.40
rasho-nesterovic,6.80,1.00
raul-neto,5.70,2.10
johnny-neumann,5.60,2.00
paul-neumann,11.10,3.20
chuck-nevitt,1.60,0.10
melvin-newbern,3.60,1.70
ivano-newbill,1.50,0.40
ira-newble,5.10,0.90
mike-newlin,14.90,4.00
johnny-newman,11.00,1.50
malik-newman,5.00,0.50
dave-newmark,5.30,0.70
tristen-newton,0.40,0.30
georges-niang,9.90,1.40
demetris-nichols,1.20,0.10
jack-nichols,10.40,1.90
andrew-nicholson,6.00,0.40
gaylon-nickerson,3.80,0.30
carl-nicks,6.80,1.60
rich-niemann,2.80,0.50
john-niemiera,6.00,1.80
mike-niles,2.60,0.30
kurt-nimphius,6.40,1.20
daishen-nix,0.30,1.00
dyron-nix,2.00,0.30
norm-nixon,15.70,8.30
zeke-nnaji,3.20,0.40
joakim-noah,8.80,2.80
chuck-noble,8.00,3.30
andres-nocioni,10.50,1.20
david-noel,2.70,1.00
nerlens-noel,7.10,1.10
paul-noel,3.30,0.70
lucas-nogueira,3.20,0.50
jim-nolan,1.60,0.80
paul-nolen,0.00,0.00
jeff-nordgaard,1.40,0.20
robert-nordmann,4.30,0.50
johnny-norlander,8.30,1.00
connie-norman,6.00,0.90
ken-norman,13.50,2.10
audie-norris,4.40,0.80
miles-norris,2.30,0.00
moochie-norris,5.10,2.80
sylvester-norris,2.40,0.40
zach-norvell-jr,2.00,0.60
willie-norwood,7.50,0.80
george-nostrand,8.20,0.80
stan-noszka,6.00,0.60
mike-novak,3.40,1.40
steve-novak,4.70,0.30
jaylen-nowell,8.40,2.30
markquis-nowell,2.00,2.00
mel-nowell,5.90,2.20
dirk-nowitzki,20.70,2.40
frank-ntilikina,4.80,2.20
kendrick-nunn,12.10,2.40
james-nunnally,2.60,0.50
jusuf-nurkić,8.90,2.30
dennis-nutt,2.30,0.60
david-nwaba,6.80,1.00
jordan-nwora,7.60,1.00
julius-nwosu,1.30,0.10
charles-obannon,2.50,0.60
ed-obannon,5.00,0.80
john-oboyle,4.20,1.00
bob-obrien,1.80,0.20
buckshot-obrien,7.10,1.50
jj-obrien,0.00,0.00
patrick-obryant,2.10,0.30
johnny-obryant-iii,3.50,0.50
dermie-oconnell,5.80,1.90
andy-odonnell,3.60,0.70
francis-ogrady,3.70,0.70
dick-okeefe,5.20,0.90
tommy-okeefe,3.80,1.70
mike-okoren,8.20,2.10
grady-omalley,2.10,0.40
jermaine-oneal,13.20,1.40
shaquille-oneal,23.70,2.50
royce-oneale,9.10,2.20
mike-oneill,3.00,0.80
kyle-oquinn,5.40,1.40
kevin-oshea,5.20,2.10
garland-oshields,0.40,0.10
dan-osullivan,1.80,0.20
charles-oakley,9.70,2.50
fabricio-oberto,3.20,0.90
daniel-ochefu,1.30,0.20
greg-oden,8.00,0.50
lamar-odom,13.30,3.70
carlos-ogden,3.50,0.60
ralph-ogden,1.30,0.30
alan-ogg,2.20,0.20
don-ohl,15.90,3.10
tim-ohlbrecht,1.00,0.30
semi-ojeleye,3.40,0.40
emeka-okafor,12.00,0.80
jahlil-okafor,0.00,1.00
chuma-okeke,5.90,1.70
elie-okobo,4.80,2.20
josh-okogie,7.10,0.80
onyeka-okongwu,13.40,2.30
isaac-okoro,6.10,1.20
kz-okpala,2.30,0.50
mehmet-okur,13.50,1.70
victor-oladipo,16.90,3.90
hakeem-olajuwon,21.80,2.50
mark-olberding,9.40,2.50
jawann-oldham,4.40,0.50
johnny-oldham,7.30,1.80
frank-oleynick,5.00,1.10
quincy-olivari,1.50,0.50
john-olive,1.30,0.10
brian-oliver,3.30,1.00
cameron-oliver,11.00,1.30
dean-oliver,1.80,1.30
jimmy-oliver,4.20,0.70
kevin-ollie,3.80,2.30
gene-ollrich,3.10,1.70
michael-olowokandi,8.30,0.70
enoch-olsen,4.40,0.80
kelly-olynyk,8.70,2.90
eugene-omoruyi,5.70,0.70
miye-oni,1.80,0.50
arinze-onuaku,1.80,0.50
chinanu-onuaku,3.00,0.70
barry-orms,2.80,0.80
johnny-orr,2.70,0.60
louis-orr,9.70,1.50
jose-ortiz,2.90,0.30
daniel-orton,2.80,0.50
chuck-osborne,1.30,0.30
cedi-osman,9.30,2.00
wally-osterkorn,7.00,1.70
greg-ostertag,4.60,0.60
matt-othick,2.00,1.80
don-otten,10.50,1.40
mac-otten,2.40,0.60
daniel-oturu,1.90,0.30
kelly-oubre-jr,15.10,1.80
bo-outlaw,5.40,1.60
travis-outlaw,8.50,0.80
claude-overton,3.90,1.00
doug-overton,4.50,2.10
andre-owens,3.60,1.00
billy-owens,11.70,2.80
chris-owens,4.00,0.00
eddie-owens,2.60,0.60
james-owens,5.20,1.50
jim-owens,3.10,1.10
keith-owens,1.30,0.20
larry-owens,2.80,0.60
tariq-owens,1.30,0.00
tom-owens,11.50,2.00
ray-owes,3.10,0.30
olumide-oyedeji,1.40,0.10
joe-pace,3.20,0.30
zaza-pachulia,6.80,1.30
robert-pack,8.90,4.60
gerald-paddio,5.50,1.00
scott-padgett,4.20,0.70
jaysean-paige,0.00,1.00
marcus-paige,2.40,0.60
fred-paine,2.30,0.30
milt-palacio,4.80,2.50
togo-palazzi,7.40,0.70
jim-palmer,8.10,0.80
john-palmer,11.70,1.30
trayvon-palmer,0.00,0.00
walter-palmer,2.10,0.20
kevin-pangos,1.60,1.30
andy-panko,0.00,0.00
georgios-papagiannis,4.10,0.70
kostas-papanikolaou,3.60,1.50
jannero-pargo,6.40,2.00
jeremy-pargo,4.80,1.80
estes-parham,5.40,2.20
robert-parish,14.50,1.40
medford-park,6.10,1.70
anthony-parker,9.10,2.30
jabari-parker,14.10,2.00
smush-parker,9.00,2.90
sonny-parker,9.90,2.10
tony-parker,15.50,5.60
jack-parkinson,0.80,0.50
cherokee-parks,4.40,0.60
jack-parr,4.00,0.80
doyle-parrack,4.70,0.30
charlie-parsley,2.40,0.90
chandler-parsons,12.70,2.70
eric-paschall,9.80,1.40
anžejs-pasečņiks,5.60,0.70
zarko-paspalj,2.60,0.40
marty-passaglia,2.40,0.40
george-a-pastushok,3.10,0.40
myles-patrick,1.70,0.30
stan-patrick,6.10,1.40
andrae-patterson,3.00,0.40
george-patterson,2.00,0.90
lamar-patterson,2.30,1.10
patrick-patterson,6.70,1.00
ruben-patterson,10.70,1.80
steve-patterson,4.40,1.30
tommy-patterson,2.20,0.20
worthy-patterson,1.80,0.50
justin-patton,3.90,0.90
brandon-paul,2.30,0.60
chris-paul,8.80,7.40
charlie-paulk,6.20,0.30
jerry-paulson,3.30,0.70
billy-paultz,8.50,1.60
sasha-pavlovic,4.90,0.90
jim-paxson,8.00,1.60
jim-paxson,14.30,2.90
john-paxson,7.20,3.60
johnny-payak,6.30,1.90
adreian-payne,4.00,0.60
cameron-payne,6.90,2.80
kenny-payne,3.50,0.40
tom-payne,4.10,0.50
elfrid-payton,3.50,6.90
gary-payton,16.30,6.70
mel-payton,5.40,1.10
gary-payton-ii,6.50,1.30
george-pearcy,2.50,0.40
henry-pearcy,2.50,0.20
oleksiy-pecherov,3.90,0.20
wiley-peck,3.50,0.60
anthony-peeler,9.70,2.40
nikola-pekovic,12.60,0.70
jake-pelkington,11.10,2.40
norvel-pelle,2.10,0.30
sam-pellom,4.40,0.50
mike-penberthy,4.90,1.30
desmond-penigar,3.20,0.30
kirk-penney,0.80,0.30
mike-peplowski,2.90,0.40
will-perdue,4.70,0.80
maozinha-pereira,6.90,0.30
kendrick-perkins,5.40,1.00
sam-perkins,11.90,1.50
warren-perkins,6.10,2.00
kosta-perovic,1.40,0.10
london-perrantes,0.50,0.40
curtis-perry,9.50,1.90
elliot-perry,6.30,3.10
reggie-perry,4.70,0.70
tim-perry,6.80,0.90
chuck-person,14.70,2.80
wesley-person,11.20,1.70
alec-peters,4.10,0.60
jim-petersen,6.90,1.00
loy-petersen,2.90,0.70
bob-peterson,4.70,0.80
drew-peterson,2.20,0.50
ed-peterson,7.00,0.90
mel-peterson,1.00,0.00
morris-peterson,10.70,1.50
geoff-petrie,21.80,4.60
johan-petro,4.70,0.50
drazen-petrovic,15.40,2.40
filip-petrusev,1.00,0.00
richard-petruska,2.40,0.00
bob-pettit,26.40,3.00
roger-phegley,8.70,1.40
jack-phelan,4.10,1.00
jim-phelan,0.80,0.50
derrick-phelps,0.00,0.30
mike-phelps,3.60,1.00
andy-phillip,9.10,5.40
tarik-phillip,,
eddie-phillips,3.20,0.60
gary-phillips,6.70,1.90
julian-phillips,4.60,0.50
bobby-phills,11.00,2.70
eric-piatkowski,7.50,1.00
jalen-pickett,4.10,2.20
jamorko-pickett,3.80,0.50
paul-pierce,19.70,3.50
ricky-pierce,14.90,1.90
stan-pietkiewicz,3.90,1.80
mickael-pietrus,8.30,0.80
john-pilch,0.60,0.20
ed-pinckney,6.80,0.90
kevinn-pinkney,5.20,0.80
john-pinone,2.90,0.40
theo-pinson,2.70,1.10
dave-piontek,7.20,1.20
tom-piotrowski,1.70,0.30
scottie-pippen,16.10,5.20
scotty-pippen-jr,9.90,4.40
charlie-pittman,4.50,0.90
dexter-pittman,2.30,0.20
zoran-planinic,3.80,1.10
tibor-pleiss,2.00,0.20
daeqwon-plowden,7.20,0.30
marshall-plumlee,1.90,0.40
mason-plumlee,4.50,1.80
miles-plumlee,4.90,0.50
gary-plummer,4.20,0.50
pavel-podkolzin,0.70,0.00
brandin-podziemski,11.70,3.40
jakob-poeltl,14.50,2.80
vincent-poirier,1.50,0.30
aleksej-pokusevski,7.50,1.90
dwayne-polee,2.00,0.00
jim-pollard,13.20,3.20
scot-pollard,4.40,0.40
ralph-polson,3.90,0.50
olden-polynice,7.80,0.70
cliff-pondexter,3.90,1.10
quincy-pondexter,4.50,0.70
shamorie-ponds,2.30,0.50
yves-pons,1.10,0.10
jordan-poole,20.50,4.50
david-pope,1.90,0.30
mark-pope,1.90,0.40
dave-popson,1.90,0.30
ben-poquette,6.80,1.20
chris-porter,8.60,1.20
howard-porter,9.20,0.50
jontay-porter,3.70,1.60
kevin-porter,11.60,8.10
terry-porter,12.20,5.60
craig-porter-jr,3.70,1.40
kevin-porter-jr,10.30,3.40
michael-porter-jr,18.20,2.10
otto-porter-jr,10.30,1.50
bobby-portis,13.90,2.10
bob-portman,5.70,0.60
kristaps-porziņģis,19.50,2.10
james-posey,8.60,1.60
quinten-post,8.10,1.30
lavor-postell,3.20,0.20
vitaly-potapenko,6.50,0.70
micah-potter,4.30,0.80
leon-powe,6.20,0.30
dwight-powell,2.10,1.00
josh-powell,3.90,0.50
kasib-powell,7.60,1.60
myles-powell,1.20,0.30
norman-powell,21.80,2.10
roger-powell,0.70,0.00
alex-poythress,3.80,0.50
paul-pressey,10.60,5.10
phil-pressey,3.20,2.90
dominic-pressley,1.80,2.00
harold-pressley,9.00,2.10
jason-preston,2.50,2.00
aj-price,5.80,2.20
brent-price,5.90,3.00
jim-price,10.00,3.70
mark-price,15.20,6.70
mike-price,3.30,0.70
ronnie-price,3.70,1.80
tony-price,0.80,0.60
bob-priddy,2.30,0.40
